main_category,level,parent_category,category_name
Biologia,7,Chrząszcze Australii,Tasmosalpingidae
Biologia,7,Wymarłe ssaki Afryki,Australopitek
Biologia,7,Wymarłe gady Afryki,Dinozaury Afryki
Biologia,7,Wymarłe zwierzęta Madagaskaru,Dinozaury Indii i Madagaskaru
Biologia,7,Wymarłe ssaki Afryki,Australopitek
Biologia,7,Wymarłe gady Afryki,Dinozaury Afryki
Biologia,7,Owady Madagaskaru,Chrząszcze Madagaskaru
Biologia,7,Owady Madagaskaru,Błonkówki Madagaskaru
Biologia,7,Owady Madagaskaru,Modliszki Madagaskaru
Biologia,7,Owady Madagaskaru,Karaczany Madagaskaru
Biologia,7,Owady Madagaskaru,Motyle Madagaskaru
Biologia,7,Owady Madagaskaru,Pluskwiaki Madagaskaru
Biologia,7,Owady Madagaskaru,Skorki Madagaskaru
Biologia,7,Owady Madagaskaru,Prostoskrzydłe Madagaskaru
Biologia,7,Owady Madagaskaru,Muchówki Madagaskaru
Biologia,7,Owady Madagaskaru,Straszyki Madagaskaru
Biologia,7,Pajęczaki Madagaskaru,Zaleszczotki Madagaskaru
Biologia,7,Pajęczaki Madagaskaru,Zaleszczotki Madagaskaru
Biologia,7,Wymarłe gady Ameryki Południowej,Dinozaury Ameryki Południowej
Biologia,7,Wymarłe gady Ameryki Południowej,Dinozaury Ameryki Południowej
Biologia,7,Chrząszcze Ameryki Południowej,Chrząszcze Brazylii
Biologia,7,Chrząszcze Ameryki Południowej,Chrząszcze Argentyny
Biologia,7,Chrząszcze Ameryki Południowej,Chrząszcze Kolumbii
Biologia,7,Chrząszcze Ameryki Południowej,Chrząszcze Ekwadoru
Biologia,7,Chrząszcze Ameryki Południowej,Chrząszcze Gujany
Biologia,7,Chrząszcze Ameryki Południowej,Chrząszcze Paragwaju
Biologia,7,Chrząszcze Ameryki Południowej,Chrząszcze Boliwii
Biologia,7,Chrząszcze Ameryki Południowej,Chrząszcze Gujany Francuskiej
Biologia,7,Chrząszcze Ameryki Południowej,Chrząszcze Peru
Biologia,7,Chrząszcze Ameryki Południowej,Chrząszcze Urugwaju
Biologia,7,Wymarłe gady Ameryki Północnej,Dinozaury Ameryki Północnej
Biologia,7,Wymarłe gady Ameryki Północnej,Dinozaury Ameryki Północnej
Biologia,7,Ryby Oceanu Atlantyckiego,Ryby Zatoki Meksykańskiej
Biologia,7,Wymarłe gady Australii,Dinozaury Australii
Biologia,7,Wymarłe gady Azji,Dinozaury Azji
Biologia,7,Wymarłe gady Azji,Dinozaury Azji
Biologia,7,Wymarłe gady Europy,Dinozaury Europy
Biologia,7,Chrząszcze Azji,Chrząszcze Afganistanu
Biologia,7,Chrząszcze Azji,Chrząszcze Bhutanu
Biologia,7,Chrząszcze Azji,Chrząszcze Brunei
Biologia,7,Chrząszcze Azji,Chrząszcze Azji Środkowej
Biologia,7,Chrząszcze Azji,Chrząszcze Bangladeszu
Biologia,7,Chrząszcze Azji,Chrząszcze Chin
Biologia,7,Chrząszcze Azji,Chrząszcze Indii
Biologia,7,Chrząszcze Azji,Chrząszcze Indonezji
Biologia,7,Chrząszcze Azji,Chrząszcze Filipin
Biologia,7,Chrząszcze Azji,Chrząszcze Iraku
Biologia,7,Wymarłe gady Australii,Dinozaury Australii
Biologia,7,Chrząszcze Australii,Tasmosalpingidae
Biologia,7,Wymarłe gady Europy,Dinozaury Europy
Biologia,8,Białowieski Park Narodowy,Narewka
Biologia,8,Białowieski Park Narodowy,Białowieża
Biologia,8,Białowieski Park Narodowy,Pomniki przyrody Białowieskiego Parku Narodowego
Biologia,8,Białowieża,Ludzie związani z Białowieżą
Biologia,8,Białowieża,Religia w Białowieży
Biologia,8,Białowieża,Stacje i przystanki kolejowe w Białowieży
Biologia,8,Białowieża,Zabytki w Białowieży
Biologia,8,Narewka,Religia w Narewce
Biologia,8,Pomniki przyrody Puszczy Białowieskiej,Pomniki przyrody Białowieskiego Parku Narodowego
Biologia,8,Rezerwaty przyrody w Puszczy Białowieskiej,Zlikwidowane rezerwaty przyrody w Puszczy Białowieskiej
Astronomia,8,Droga Mleczna,Ramiona spiralne Drogi Mlecznej
Astronomia,8,Droga Mleczna,Centrum Drogi Mlecznej
Astronomia,8,Droga Mleczna,Układ Słoneczny
Astronomia,8,Czerwone olbrzymy,Gwiazdy zmienne typu Mira Ceti
Astronomia,8,Czerwone karły,Gwiazdy rozbłyskowe
Astronomia,8,Rentgenowskie układy podwójne,Mikrokwazary
Astronomia,8,Rentgenowskie układy podwójne,Pulsary rentgenowskie
Astronomia,8,Cefeidy,Cefeidy klasyczne
Astronomia,8,Cefeidy,Gwiazdy typu RV Tauri
Astronomia,8,Cefeidy,Gwiazdy typu W Virginis
Astronomia,8,Droga Mleczna,Centrum Drogi Mlecznej
Astronomia,8,Droga Mleczna,Ramiona spiralne Drogi Mlecznej
Astronomia,8,Droga Mleczna,Układ Słoneczny
Astronomia,8,Listy planetoid,Lista ponumerowanych planetoid
Astronomia,8,Listy planetoid,Planetoidy z nazwami związanymi z Polską
Astronomia,8,Rodziny komet,Komety typu Halleya
Astronomia,8,Rodziny komet,Komety typu Chirona
Astronomia,8,Rodziny komet,Komety typu Enckego
Astronomia,8,Rodziny komet,Komety pasa głównego
Astronomia,8,Rodziny komet,Komety grupy Kreutza
Astronomia,8,Rodziny komet,Komety rodziny Jowisza
Astronomia,8,Misje na Marsa,Program Viking
Astronomia,8,Misje na Marsa,Mars Scout Program
Astronomia,8,Misje na Marsa,Program Mars
Astronomia,8,Misje na Marsa,Mars Science Laboratory
Astronomia,8,Eksploracja Jowisza,Program Voyager
Astronomia,8,Eksploracja Wenus,Program Wenera
Astronomia,8,Eksploracja Saturna,Program Voyager
Astronomia,8,Grupy i rodziny planetoid,Planetoidy z grupy Apolla
Astronomia,8,Grupy i rodziny planetoid,Planetoidy z grupy Amora
Astronomia,8,Grupy i rodziny planetoid,Planetoidy z grupy Atena
Astronomia,8,Grupy i rodziny planetoid,Rodzina planetoidy Eunomia
Astronomia,8,Grupy i rodziny planetoid,Damokloidy
Astronomia,8,Grupy i rodziny planetoid,Planetoidy z grupy Atiry
Astronomia,8,Grupy i rodziny planetoid,Planetoidy z grupy centaurów
Astronomia,8,Listy planetoid,Lista ponumerowanych planetoid
Astronomia,8,Grupy i rodziny planetoid,Rodzina planetoidy Flora
Astronomia,8,Grupy i rodziny planetoid,Rodzina planetoidy Hilda
Astronomia,8,Grupy i rodziny planetoid,Rodzina planetoidy Gefion
Astronomia,8,Księżyce planetoid,Księżyce planet karłowatych
Astronomia,8,Listy planetoid,Planetoidy z nazwami związanymi z Polską
Astronomia,8,Meteoroidy,Meteoryty
Astronomia,8,Meteoroidy,Roje meteorów
Astronomia,8,Nazwane planetoidy,Planetoidy z nazwami związanymi z Polską
Astronomia,8,Meteoroidy,Meteory muskający atmosferę
Astronomia,8,Planetoidy bliskie Ziemi,Planetoidy z grupy Amora
Astronomia,8,Planetoidy bliskie Ziemi,Planetoidy z grupy Apolla
Astronomia,8,Planetoidy bliskie Ziemi,Planetoidy z grupy Atena
Astronomia,8,Planetoidy bliskie Ziemi,Planetoidy z grupy Atiry
Astronomia,8,Pluton,Księżyce Plutona
Astronomia,8,Jowisz,Księżyce Jowisza
Astronomia,8,Jowisz,Eksploracja Jowisza
Astronomia,8,Mars,Meteoryty znalezione na Marsie
Astronomia,8,Mars,Księżyce Marsa
Astronomia,8,Mars,Geologia Marsa
Astronomia,8,Mars,Meteoryty marsjańskie
Astronomia,8,Mars,Misje na Marsa
Astronomia,8,Mars,Topografia Marsa
Astronomia,8,Merkury,Kratery merkuriańskie
Astronomia,8,Merkury,Eksploracja Merkurego
Astronomia,8,Neptun,Księżyce Neptuna
Astronomia,8,Saturn,Eksploracja Saturna
Astronomia,8,Saturn,Księżyce Saturna
Astronomia,8,Saturn,Pierścienie Saturna
Astronomia,8,Wenus,Kratery wenusjańskie
Astronomia,8,Uran,Księżyce Urana
Astronomia,8,Wenus,Eksploracja Wenus
Astronomia,8,Ziemia,Księżyc
Astronomia,8,Ziemia,Orbity okołoziemskie
Astronomia,8,Energia słoneczna,Energetyka słoneczna
Astronomia,8,Energia słoneczna,Fotowoltaika
Astronomia,8,Podgrupa Drogi Mlecznej,Droga Mleczna
Astronomia,8,Podgrupa Drogi Mlecznej,Mały Obłok Magellana
Astronomia,8,Podgrupa Drogi Mlecznej,Wielki Obłok Magellana
Astronomia,8,Astronauci programu Apollo,"Ludzie, którzy byli na Księżycu"
Astronomia,8,Bóstwa lunarne,Bóstwa lunarne w mitologii greckiej
Astronomia,8,Eksploracja Księżyca,Program Chang’e
Astronomia,8,Eksploracja Księżyca,Program Pioneer
Astronomia,8,Eksploracja Księżyca,Program Łuna
Astronomia,8,Eksploracja Księżyca,Program Apollo
Astronomia,8,Eksploracja Księżyca,Program Ranger
Astronomia,8,Eksploracja Księżyca,Program Surveyor
Astronomia,8,Eksploracja Księżyca,Program Lunar Orbiter
Astronomia,8,Eksploracja Jowisza,Program Voyager
Astronomia,8,Selenografia,Selenografowie
Astronomia,8,Selenografia,Ukształtowanie powierzchni Księżyca
Astronomia,8,Księżyce Neptuna,Topografia Trytona
Astronomia,8,Księżyce Saturna,Kratery uderzeniowe na księżycach Saturna
Astronomia,8,Księżyce Saturna,Ukształtowanie powierzchni Enceladusa
Astronomia,8,Eksploracja Saturna,Program Voyager
Astronomia,8,Księżyce Saturna,Ukształtowanie powierzchni Tytana
Astronomia,8,Księżyce Saturna,Ukształtowanie powierzchni Tetydy
Astronomia,8,Księżyce Saturna,Ukształtowanie powierzchni Mimasa
Astronomia,8,Księżyce Marsa,Deimos
Astronomia,8,Księżyce Marsa,Fobos
Astronomia,8,Księżyce Marsa,Kratery uderzeniowe na księżycach Marsa
Astronomia,8,Misje na Marsa,Program Mars
Astronomia,8,Misje na Marsa,Mars Scout Program
Astronomia,8,Misje na Marsa,Mars Science Laboratory
Astronomia,8,Misje na Marsa,Program Viking
Astronomia,8,Topografia Marsa,Kratery marsjańskie
Astronomia,8,Topografia Marsa,Szczyty Marsa
Astronomia,8,Topografia Marsa,Równiny marsjańskie
Astronomia,8,Topografia Marsa,Wulkany marsjańskie
Astronomia,8,Eksploracja Wenus,Program Wenera
Astronomia,8,Księżyc,Geologia Księżyca
Astronomia,8,Księżyc,Bóstwa lunarne
Astronomia,8,Księżyc,Eksploracja Księżyca
Astronomia,8,Księżyc,Meteoryty znalezione na Księżycu
Astronomia,8,Księżyc,Selenografia
Astronomia,8,Księżyc,Zaćmienia Księżyca
Astronomia,8,Księżyce planet karłowatych,Księżyce Haumei
Astronomia,8,Księżyce planet karłowatych,Księżyce Plutona
Astronomia,8,Meteoryty,Meteoryty według miejsca znalezienia
Astronomia,8,Meteoryty,Meteoryty według klasyfikacji
Astronomia,8,Meteoryty,Meteoryty marsjańskie
Astronomia,8,Meteoryty,Typy meteorytów
Astronomia,8,Energetyka słoneczna,Elektrownie słoneczne
Astronomia,8,Energetyka słoneczna,Energetyka słoneczna według państw
Astronomia,8,Eksploracja Jowisza,Program Voyager
Astronomia,8,Księżyce Marsa,Deimos
Astronomia,8,Księżyce Marsa,Fobos
Astronomia,8,Księżyce Marsa,Kratery uderzeniowe na księżycach Marsa
Astronomia,8,Misje na Marsa,Mars Science Laboratory
Astronomia,8,Topografia Marsa,Kratery marsjańskie
Astronomia,8,Topografia Marsa,Równiny marsjańskie
Astronomia,8,Misje na Marsa,Program Viking
Astronomia,8,Topografia Marsa,Szczyty Marsa
Astronomia,8,Misje na Marsa,Program Mars
Astronomia,8,Misje na Marsa,Mars Scout Program
Astronomia,8,Topografia Marsa,Wulkany marsjańskie
Astronomia,8,Księżyce Neptuna,Topografia Trytona
Astronomia,8,Eksploracja Saturna,Program Voyager
Astronomia,8,Księżyce Saturna,Ukształtowanie powierzchni Enceladusa
Astronomia,8,Księżyce Saturna,Kratery uderzeniowe na księżycach Saturna
Astronomia,8,Księżyce Saturna,Ukształtowanie powierzchni Mimasa
Astronomia,8,Księżyce Saturna,Ukształtowanie powierzchni Tetydy
Astronomia,8,Księżyce Saturna,Ukształtowanie powierzchni Tytana
Astronomia,8,Eksploracja Wenus,Program Wenera
Astronomia,8,Księżyc,Eksploracja Księżyca
Astronomia,8,Księżyc,Meteoryty znalezione na Księżycu
Astronomia,8,Księżyc,Zaćmienia Księżyca
Astronomia,8,Księżyc,Geologia Księżyca
Astronomia,8,Księżyc,Selenografia
Astronomia,8,Księżyc,Bóstwa lunarne
Astronomia,8,Kratery uderzeniowe w Afryce,Kratery uderzeniowe w Algierii
Astronomia,8,Kratery uderzeniowe w Afryce,Kratery uderzeniowe w Południowej Afryce
Astronomia,8,Kratery uderzeniowe w Ameryce Północnej,Kratery uderzeniowe w Kanadzie
Astronomia,8,Kratery uderzeniowe w Ameryce Północnej,Kratery uderzeniowe w Stanach Zjednoczonych
Astronomia,8,Kratery uderzeniowe w Ameryce Południowej,Kratery uderzeniowe w Brazylii
Astronomia,8,Kratery uderzeniowe w Azji,Kratery uderzeniowe w Rosji
Astronomia,8,Kratery uderzeniowe w Azji,Kratery uderzeniowe w Kazachstanie
Astronomia,8,Kratery uderzeniowe w Europie,Kratery uderzeniowe w Estonii
Astronomia,8,Kratery uderzeniowe w Europie,Kratery uderzeniowe w Norwegii
Astronomia,8,Kratery uderzeniowe w Europie,Kratery uderzeniowe w Szwecji
Astronomia,8,Kratery uderzeniowe w Europie,Kratery uderzeniowe w Finlandii
Astronomia,8,Kratery uderzeniowe w Europie,Kratery uderzeniowe w Rosji
Astronomia,8,Kratery uderzeniowe w Europie,Kratery uderzeniowe na Ukrainie
Psychologia,8,Brytyjscy samobójcy,Angielscy samobójcy
Psychologia,8,Atypowe leki przeciwpsychotyczne,"Pochodne diazepiny, oksazepiny i tiazepiny o działaniu przeciwpsychotycznym"
Psychologia,8,Typowe leki przeciwpsychotyczne,Fenotiazyny
Psychologia,8,Typowe leki przeciwpsychotyczne,Tioksanteny
Psychologia,8,Barbiturany,Barbiturany o działaniu nasennym i uspokajającym
Psychologia,8,Benzodiazepiny,Pochodne benzodiazepin o działaniu nasennym i uspokajającym
Psychologia,8,Benzodiazepiny,Pochodne benzodiazepin o działaniu przeciwlękowym
Psychologia,8,Leki przeciwdepresyjne,Nieselektywne inhibitory wychwytu zwrotnego monoaminy
Psychologia,8,Leki przeciwdepresyjne,NaSSA
Psychologia,8,Leki przeciwdepresyjne,Leki przeciwdepresyjne nie klasyfikowane w ATC
Psychologia,8,Leki przeciwdepresyjne,IMAO o działaniu antydepresyjnym
Psychologia,8,Leki przeciwdepresyjne,Inhibitory wychwytu zwrotnego monoamin
Psychologia,8,Leki nasenne i uspokajające,Barbiturany o działaniu nasennym i uspokajającym
Psychologia,8,Leki nasenne i uspokajające,Cyklopirolony
Psychologia,8,Leki nasenne i uspokajające,Pochodne benzodiazepin o działaniu nasennym i uspokajającym
Psychologia,8,Leki przeciwpsychotyczne,Atypowe leki przeciwpsychotyczne
Psychologia,8,Leki przeciwpsychotyczne,Typowe leki przeciwpsychotyczne
Psychologia,8,Leki przeciwlękowe,Pochodne benzodiazepin o działaniu przeciwlękowym
Psychologia,8,Dysocjanty,Delirianty
Psychologia,8,Psychodeliczne fenyloetyloaminy,Psychodeliczne amfetaminy
Psychologia,8,Psychodeliczne fenyloetyloaminy,Psychodeliki 2C
Psychologia,8,Fenyloetyloaminy,Amfetaminy
Psychologia,8,Fenyloetyloaminy,Katecholaminy
Psychologia,8,Fenyloetyloaminy,Psychodeliczne fenyloetyloaminy
Psychologia,8,Kanibale,Fikcyjni kanibale
Psychologia,8,Płatek ucha,Płatek ludzkiej małżowiny usznej
Psychologia,8,Włosy,Włosy ludzkie
Psychologia,8,Włosy,Włosy zwierzęce
Psychologia,8,Filmy o robotach,Filmy o Transformerach
Psychologia,8,Filmy o robotach,Filmy z serii RoboCop
Psychologia,8,Bezzałogowe statki powietrzne,Amunicja krążąca
Psychologia,8,Bezzałogowe statki powietrzne,Bezzałogowe statki powietrzne według państw
Psychologia,8,Bezzałogowe statki powietrzne,Śmigłowce bezzałogowe
Psychologia,8,Roboty w fantastyce,Filmy o robotach
Psychologia,8,Roboty wojskowe,Bezzałogowe statki powietrzne
Psychologia,8,Roboty wojskowe,Future Combat Systems
Psychologia,8,Zawody robotów,RoboCup
Psychologia,8,Akademia Francuska,Członkowie Akademii Francuskiej
Fizyka,8,Hydrolazy,Enzymy trawienne
Fizyka,8,Hydrolazy,Esterazy
Fizyka,8,Hydrolazy,Proteazy
Fizyka,8,Oksydoreduktazy,Dehydrogenazy
Fizyka,8,Oksydoreduktazy,Peroksydazy
Fizyka,8,Transferazy,Kinazy
Fizyka,8,Transferazy,Metylotransferazy
Fizyka,8,Populacje gwiazdowe,Gwiazdy II populacji
Fizyka,8,Supernowe,Listy supernowych
Fizyka,8,Supernowe,Odkrywcy supernowych
Fizyka,8,Supernowe,Supernowe zaobserwowane w 1950 roku
Fizyka,8,Supernowe,Supernowe zaobserwowane w 1953 roku
Fizyka,8,Supernowe,Supernowe zaobserwowane do 1950 roku
Fizyka,8,Supernowe,Supernowe zaobserwowane w 1951 roku
Fizyka,8,Supernowe,Pozostałości po supernowych
Fizyka,8,Supernowe,Supernowe zaobserwowane w 1954 roku
Fizyka,8,Supernowe,Supernowe zaobserwowane w 1955 roku
Fizyka,8,Supernowe,Supernowe zaobserwowane w 1952 roku
Fizyka,8,Typy gwiazd,Brązowe karły
Fizyka,8,Typy gwiazd,Gwiazdy według klasy jasności
Fizyka,8,Typy gwiazd,Gwiazdy pojedyncze
Fizyka,8,Typy gwiazd,Gwiazdy wielokrotne
Fizyka,8,Typy gwiazd,Gwiazdy neutronowe
Fizyka,8,Typy gwiazd,Gwiazdy według typu widmowego
Fizyka,8,Typy gwiazd,Gwiazdy zmienne
Fizyka,8,Typy gwiazd,Hipotetyczne typy gwiazd
Fizyka,8,Typy gwiazd,Gwiazdy osobliwe chemicznie
Fizyka,8,Energia słoneczna,Energetyka słoneczna
Fizyka,8,Energia słoneczna,Fotowoltaika
Fizyka,8,Związki bizmutu,Organiczne związki bizmutu
Fizyka,8,Związki bizmutu,Sole bizmutu
Fizyka,8,Związki bizmutu,Organiczne związki bizmutu
Fizyka,8,Związki bizmutu,Sole bizmutu
Fizyka,8,Organiczne związki bizmutu,Heterocykliczne związki bizmutu
Fizyka,8,Organiczne związki bizmutu,Organiczne sole bizmutu
Fizyka,8,Sole bizmutu,Nieorganiczne sole bizmutu
Fizyka,8,Sole bizmutu,Organiczne sole bizmutu
Chemia,8,Parwowirusy,Choroby wywoływane przez parwowirusy
Chemia,8,Ortomyksowirusy,Grypa
Chemia,8,Puryny,Ksantyny
Psychologia,8,Roboty w fantastyce,Filmy o robotach
Psychologia,8,Roboty wojskowe,Bezzałogowe statki powietrzne
Psychologia,8,Roboty wojskowe,Future Combat Systems
Psychologia,8,Zawody robotów,RoboCup
Psychologia,8,Filmy o robotach,Filmy o Transformerach
Psychologia,8,Filmy o robotach,Filmy z serii RoboCop
Psychologia,8,Bezzałogowe statki powietrzne,Bezzałogowe statki powietrzne według państw
Psychologia,8,Bezzałogowe statki powietrzne,Amunicja krążąca
Psychologia,8,Bezzałogowe statki powietrzne,Śmigłowce bezzałogowe
Matematyka,8,Bezpieczeństwo systemów operacyjnych,Administracja systemem
Matematyka,8,Budowa systemu operacyjnego,Biblioteki programistyczne
Matematyka,8,Budowa systemu operacyjnego,Jądro systemu operacyjnego
Matematyka,8,Budowa systemu operacyjnego,Polecenia systemowe
Matematyka,8,Budowa systemu operacyjnego,Menedżery logowania
Matematyka,8,Budowa systemu operacyjnego,Menedżery okien
Matematyka,8,Mobilne systemy operacyjne,Android
Matematyka,8,Budowa systemu operacyjnego,Powłoki systemowe
Matematyka,8,Budowa systemu operacyjnego,Pliki wykonywalne
Matematyka,8,Budowa systemu operacyjnego,Systemy plików
Matematyka,8,Mobilne systemy operacyjne,IOS
Matematyka,8,Budowa systemu operacyjnego,Programy rozruchowe
Matematyka,8,GNU,Emacs
Matematyka,8,GNU,DotGNU
Matematyka,8,GNU,GNOME
Matematyka,8,Budowa systemu operacyjnego,Środowiska graficzne
Matematyka,8,Filmy o Transformerach,Seriale animowane o Transformerach
Matematyka,8,Inteligentne urządzenia,Inteligentne sieci elektroenergetyczne
Matematyka,8,Inteligentne urządzenia,Internet rzeczy
Matematyka,8,Roboty,Roboty medyczne
Matematyka,8,Roboty,Roboty w fantastyce
Matematyka,8,Roboty,Roboty wojskowe
Matematyka,8,Roboty,Roboty zoomorficzne
Matematyka,8,Roboty,Zawody robotów
Matematyka,8,Bezzałogowe statki powietrzne według państw,Amerykańskie bezzałogowe statki powietrzne
Matematyka,8,Bezzałogowe statki powietrzne według państw,Chińskie bezzałogowe statki powietrzne
Matematyka,8,Bezzałogowe statki powietrzne według państw,Brytyjskie bezzałogowe statki powietrzne
Matematyka,8,Bezzałogowe statki powietrzne według państw,Izraelskie bezzałogowe statki powietrzne
Matematyka,8,Bezzałogowe statki powietrzne według państw,Niemieckie bezzałogowe statki powietrzne
Matematyka,8,Bezzałogowe statki powietrzne według państw,Polskie bezzałogowe statki powietrzne
Matematyka,8,Bezzałogowe statki powietrzne według państw,Francuskie bezzałogowe statki powietrzne
Matematyka,8,Bezzałogowe statki powietrzne według państw,Radzieckie bezzałogowe statki powietrzne
Matematyka,8,Bezzałogowe statki powietrzne według państw,Rosyjskie bezzałogowe statki powietrzne
Matematyka,8,Współrzędne geograficzne,Długość geograficzna
Matematyka,8,Współrzędne geograficzne,Szerokość geograficzna
Matematyka,8,Wielościany,Wielościany Catalana
Matematyka,8,Wielościany,Wielościany półforemne
Matematyka,8,Wielościany,Wielościany foremne
Matematyka,8,Twierdzenia o okręgach,Twierdzenia o okręgach i wielokątach
Matematyka,8,Twierdzenia o wielokątach,Twierdzenia o czworokątach
Matematyka,8,Twierdzenia o wielokątach,Twierdzenia o okręgach i wielokątach
Matematyka,8,Twierdzenia o wielokątach,Twierdzenia o czworokątach
Matematyka,8,Twierdzenia o wielokątach,Twierdzenia o trójkącie
Matematyka,8,Twierdzenia o wielokątach,Twierdzenia o trójkącie
Matematyka,8,Twierdzenia o okręgach,Twierdzenia o okręgach i wielokątach
Matematyka,8,Twierdzenia o wielokątach,Twierdzenia o okręgach i wielokątach
Matematyka,8,Czworokąty,Twierdzenia o czworokątach
